,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1421443,124768,2020-08-03 19:29:41,4681601008538160,fraud_White and Sons,home,47.33,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,9f8a3db4a39c8420d6bc42b7c0335b5a,1375558181,39.884826,-81.519036,0
34371,34371,2019-01-21 09:27:16,630441765090,"fraud_Moen, Reinger and Murphy",grocery_pos,139.12,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,95c239d9f79184d159b342639fdce477,1327138036,31.222403000000003,-98.506887,0
1683252,386577,2020-11-19 10:39:54,4301028321766222513,fraud_Spencer-Runolfsson,misc_pos,33.53,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,706f89a7394cee4b139f6b67a24d0f6d,1384857594,40.401913,-80.193515,0
423113,423113,2019-07-08 21:32:09,3567879740649740,"fraud_Koss, McLaughlin and Mayer",food_dining,12.94,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,6860cd964b516d70c5435203d5c8dbf5,1341783129,43.369315,-76.083157,0
512652,512652,2019-08-10 13:16:35,377113842678100,"fraud_Hintz, Bauch and Smith",health_fitness,71.98,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,0fdcde8ac5569b86ff1d4ec5a6069a09,1344604595,39.355096,-75.184237,0
872383,872383,2019-12-20 21:11:48,180056173248083,"fraud_McLaughlin, Armstrong and Koepp",travel,3.57,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,61289ad541e66f81b9c892e4d0c2738d,1356037908,43.566117,-86.116286,0
252792,252792,2019-05-06 03:15:48,3567879740649740,fraud_Herman Inc,misc_pos,1.1,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",1958-08-14,c7935b60d3d4efeda4649d25c5c67082,1336274148,44.052886,-75.358804,0
363480,363480,2019-06-17 17:43:55,4306586894261180,fraud_Satterfield-Lowe,travel,42.38,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,ef81310d1e89f10f8e642e5ad2fc6ec4,1339955035,40.672357,-87.561204,0
1191261,1191261,2020-05-12 12:46:50,4210078554961359092,fraud_Gislason Group,travel,6.93,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,a2ee4d1fabe585fb8da49b26e0d6105a,1368362810,43.112735,-123.670967,0
173632,173632,2019-04-01 02:49:58,639095706599,"fraud_Heller, Gutmann and Zieme",grocery_pos,136.26,Kyle,Wilkinson,M,93970 Trujillo Causeway,Curlew,IA,50527,42.9633,-94.7975,223,Estate manager/land agent,1939-04-14,d0a97ab1048d99915cdcc58423003014,1333248598,42.123312,-94.067922,0
194508,194508,2019-04-10 12:21:40,3590736522064285,"fraud_Haley, Jewess and Bechtelar",shopping_pos,21.34,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,62e38e3b4add9247627fbf62ea35dd6b,1334060500,33.901321,-91.803271,0
1304647,7972,2020-06-23 14:00:01,180064817343047,fraud_Fadel Inc,health_fitness,62.67,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,ebbcaaf26e59f31a155a979ac6f6fcb0,1371996001,37.941134000000005,-85.66034300000001,0
664954,664954,2019-10-10 16:43:13,4067137330196900,"fraud_Haley, Jewess and Bechtelar",shopping_pos,6.98,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,b90aaab3b3fada6b7a67be84fd322eb3,1349887393,34.802735,-88.592481,0
1755975,459300,2020-12-10 16:21:16,30328384440870,fraud_Kulas Group,health_fitness,124.52,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,2b626758680a4d5d5454d26caaefc459,1386692476,40.607552,-93.625848,0
22442,22442,2019-01-14 09:14:22,30501624614310,fraud_McDermott-Weimann,grocery_pos,120.25,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,bb6332c3d050cddce632c2c6df982f66,1326532462,31.913798,-81.246838,0
1703379,406704,2020-11-28 21:22:31,6011148190095209,"fraud_Roberts, Ryan and Smith",personal_care,79.74,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,dbe62a1307cff6edb96a3f02c368f0be,1385673751,37.210554,-122.205711,0
62794,62794,2019-02-06 13:30:01,3560797065840735,fraud_Torphy-Kertzmann,health_fitness,6.1,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,b4a96566997ec909ece353070ba744b6,1328535001,45.654036,-100.449907,0
409305,409305,2019-07-04 17:40:45,4810789809665942990,fraud_Hermann and Sons,shopping_pos,1.67,Julie,Sanchez,F,916 Charles Road,Bowersville,OH,45307,39.5756,-83.7153,338,Quantity surveyor,1988-07-28,eca4ae91549d741a8c424596755007ae,1341423645,40.393826,-83.28751700000001,0
739415,739415,2019-11-11 20:16:29,4301028321766222513,fraud_Berge-Hills,kids_pets,60.93,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,2bce32d1fd1ea067bd1559e9cdd65f28,1352664989,41.004528,-79.576683,0
798504,798504,2019-12-03 19:21:24,4988304376504,fraud_Leannon-Nikolaus,travel,6.23,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,f0654b9921de807074232f80ebfefe99,1354562484,40.470331,-73.386401,0
1331218,34543,2020-07-03 08:04:03,4715741951931168360,fraud_Flatley-Durgan,misc_net,182.08,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,82922d3b9d3d56b509b796ae363d3ca6,1372838643,37.224598,-96.751908,0
1036015,1036015,2020-03-05 13:03:47,4561368699336875,fraud_Durgan-Auer,misc_net,221.64,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,b6ad4581084c7fea5d13b53db7be35f6,1362488627,34.215061,-81.512969,0
1310738,14063,2020-06-26 01:51:50,2274911989136158,fraud_Ledner-Pfannerstill,gas_transport,67.82,Robert,Velazquez,M,3136 Silva Stream,Parker,CO,80138,39.5102,-104.7216,84861,Materials engineer,1932-03-10,4520b85accfee124a7f930d089f52676,1372211510,39.988928,-104.71277,0
501502,501502,2019-08-05 18:09:59,3506592072985012,fraud_Prosacco LLC,personal_care,28.09,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,2ac21269a341fc61e52e55fa76d24894,1344190199,38.464586,-89.546944,0
174618,174618,2019-04-01 12:17:22,4560004149983868183,fraud_Bernhard-Lesch,food_dining,94.16,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,6fa6f8d7776354ef13256c36288777a1,1333282642,38.791777,-104.948119,0
211636,211636,2019-04-18 06:47:52,30235268718158,fraud_Hintz-Bruen,grocery_net,47.32,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,6edcf21d99a399d63cbb316bc6856c1d,1334731672,40.430164000000005,-73.277849,0
432071,432071,2019-07-12 22:37:27,180058696935600,fraud_Gleason and Sons,kids_pets,27.8,Richard,Barnes,M,1339 Johnson Landing Suite 007,De Lancey,NY,13752,42.18899999999999,-74.9229,782,Chartered accountant,2000-08-28,893607a7c288572f5aa571d83e6ed6f4,1342132647,41.935006,-74.03497,0
888120,888120,2019-12-23 16:01:16,180046165512893,fraud_Gaylord-Powlowski,home,75.79,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,97b72e501ddf81934fbfa41aec334c4a,1356278476,44.641427,-122.557052,0
712474,712474,2019-10-31 14:25:53,38052002992326,"fraud_Kilback, Nitzsche and Leffler",travel,5.56,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,ecc2258ed148635ee7daaf3d062b154b,1351693553,29.663792,-94.688573,0
686067,686067,2019-10-20 00:13:54,4745996322265,"fraud_Connelly, Reichert and Fritsch",gas_transport,34.09,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,35d23df01252979fb2f5b64a70d76cb2,1350692034,41.255797,-86.27131899999999,0
389682,389682,2019-06-27 17:53:27,4708992452821239,fraud_Cormier LLC,health_fitness,19.58,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,a30e0c39fc020ac749af29b36318feac,1340819607,36.697875,-91.760102,0
111435,111435,2019-03-04 13:33:48,6011305591981276,"fraud_Hauck, Dietrich and Funk",kids_pets,57.46,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,2d9b856c19c77bf003578a954d750931,1330868028,35.50395,-86.057633,0
784099,784099,2019-12-01 01:29:22,3533177016567295,fraud_Flatley Group,misc_pos,1.24,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,7f46f773be71dd3d2940bb961ebc7fcf,1354325362,40.111631,-95.391706,0
450087,450087,2019-07-19 09:35:18,375082648741747,"fraud_Lehner, Mosciski and King",misc_net,35.32,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,0f36bb5c9b8c8e0eb7f6ecd40b9dc328,1342690518,47.790225,-95.952817,0
1619997,323322,2020-10-22 18:05:04,4629451965224809,fraud_Kris-Padberg,shopping_pos,2.74,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,e23a972cdad93fd74eed8fae8f9edcd8,1382465104,30.803481,-83.257743,0
995975,995975,2020-02-11 08:36:19,372246459334925,fraud_Koepp-Witting,grocery_pos,130.36,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,951ef89aa08d6b12b121f6fd28b14272,1360571779,43.863003000000006,-103.51033,0
1756167,459492,2020-12-10 17:29:45,30235268718158,fraud_Herzog Ltd,misc_pos,1.26,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,1977-08-16,6ca221046be4bd4c97eb3e1db370271d,1386696585,42.019999,-73.013296,0
1449973,153298,2020-08-13 22:39:34,4452366298769043,"fraud_Nicolas, Hills and McGlynn",entertainment,115.1,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,ab621134182bd32f11845b6075fc8dbd,1376433574,31.190516,-97.307231,0
1471981,175306,2020-08-21 23:17:43,4607072969078276,fraud_Bode-Rempel,kids_pets,58.16,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,d79ae428e9ed8a8b9c2e14238087a732,1377127063,35.710807,-97.601034,0
529718,529718,2019-08-16 12:41:09,349612764943496,"fraud_McCullough, Hudson and Schuster",food_dining,62.54,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",1984-06-04,a94b5734dd442ec6bba40cda4e6bab51,1345120869,36.123105,-84.380758,0
183269,183269,2019-04-05 23:46:13,4449530933957323,"fraud_Larkin, Stracke and Greenfelder",entertainment,17.09,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,c6e8cfaca73e3663f1dc5acd2b6d47e8,1333669573,37.565681,-123.621318,0
607833,607833,2019-09-15 12:47:51,3545109339866548,"fraud_Lesch, D'Amore and Brown",food_dining,3.51,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,7d1455f9e34e8edff949ad06cabe3a6d,1347713271,32.79208,-90.960772,0
1438469,141794,2020-08-10 01:00:16,3511378610369890,fraud_Kutch LLC,gas_transport,77.47,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,c48831809a0d71f1498e8b14313ae91e,1376096416,35.50283,-87.508026,0
276123,276123,2019-05-16 21:13:10,3567697931646329,fraud_Kassulke PLC,shopping_net,17.02,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,3a976c5694cf8a0675a09cf2a8e5cd61,1337202790,41.904886,-74.152106,0
1360256,63581,2020-07-13 10:20:53,377993105397617,fraud_Dach-Nader,misc_net,64.15,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,23c766e178b8b644bd40812b248bd6a5,1373710853,45.17827,-88.70325600000001,0
710322,710322,2019-10-30 09:02:54,676308307625,fraud_Heidenreich PLC,grocery_pos,55.3,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,f9e3ad1ea815eafc95572aaa8adefc15,1351587774,39.380856,-120.141856,0
342601,342601,2019-06-10 12:49:23,3589255887819806,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,2.74,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,32b0ec62c0c9deff023935ddd53c7a2f,1339332563,40.207191,-78.462375,0
1402516,105841,2020-07-27 23:52:05,3518234918950662,fraud_Medhurst Inc,home,31.45,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,a02cc54b3169bba28271d3ade7d460db,1374969125,34.246549,-95.748101,0
133772,133772,2019-03-14 21:54:12,571465035400,fraud_Breitenberg-Hermiston,kids_pets,57.45,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,4feb9627ec65731d88ac2a0b98d3de76,1331762052,43.860271,-109.86991100000002,0
1424940,128265,2020-08-04 17:20:17,376262134119629,fraud_Kessler Inc,travel,9.74,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,52e799a19d4e43891ca73970f7af2ce9,1375636817,28.476101,-82.734723,0
969742,969742,2020-01-27 02:25:59,5580563567307107,fraud_O'Keefe-Hudson,grocery_pos,103.94,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,37ca61be85f1f3198395bea8eb78b5d7,1359253559,39.15879,-80.426435,0
434474,434474,2019-07-13 17:25:57,340951438290556,fraud_Jacobi and Sons,shopping_pos,6.22,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,1971-07-02,65aca653ca46f8d30dc75ffd543db01b,1342200357,41.249238,-74.651629,0
1459374,162699,2020-08-17 12:04:11,4477156602511939689,fraud_Pouros-Haag,shopping_pos,213.13,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,37551029238914aa8b9ef737579112c0,1376741051,40.728624,-112.713455,0
564077,564077,2019-08-28 05:26:20,4377338765909719,fraud_Rau and Sons,grocery_pos,59.2,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,1d15e10364519563c221ad96b1191d4d,1346131580,35.814719000000004,-84.38101400000001,0
1065617,1065617,2020-03-17 22:20:11,213163860545705,"fraud_Bahringer, Schoen and Corkery",shopping_pos,166.89,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,e02dad88f7011136669c123826800a2f,1363558811,33.497658,-82.02585400000001,0
1425003,128328,2020-08-04 17:43:02,4861310130652566408,"fraud_Lesch, D'Amore and Brown",food_dining,48.74,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,067bd892cf7d92a5c013b5abece26a28,1375638182,29.791521000000003,-90.647766,0
1711380,414705,2020-11-30 19:38:30,3576021480694169,fraud_Hoppe-Parisian,kids_pets,145.76,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,15a8030586a7ef08364c60703245757d,1385840310,38.717534,-95.402951,0
1147407,1147407,2020-04-23 05:51:49,4561546772499,fraud_Hudson-Ratke,grocery_pos,55.45,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,86f6f972b87b09403fafacbc2fc17088,1366696309,34.899190000000004,-105.655088,0
674585,674585,2019-10-14 11:57:26,4358137750029944984,fraud_Parisian and Sons,gas_transport,51.22,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,9b996414adac0254c0f7a88974d6ec58,1350215846,43.031241,-91.189005,0
674960,674960,2019-10-14 14:13:52,30092964733035,fraud_Nienow PLC,entertainment,15.18,Jessica,Terry,F,6412 Elizabeth Gardens Suite 633,Maysville,KY,41056,38.6207,-83.8067,14228,Advertising account executive,1971-03-26,ef0ace59625041a24278f64ece3a8534,1350224032,39.413351,-84.08295600000001,0
762264,762264,2019-11-22 20:05:17,6011860238257910,fraud_Wuckert-Goldner,home,27.96,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,7b1e2c1535494f35207681d41d5fb08e,1353614717,36.107143,-97.454918,0
1792999,496324,2020-12-19 01:18:52,6011367958204270,fraud_Huel Ltd,misc_net,9.59,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,1744a912193c5f234cbf9eaf8e67fe98,1387415932,41.492916,-81.119679,0
1583074,286399,2020-10-06 07:07:02,3546897637165774,"fraud_Schultz, Simonis and Little",grocery_pos,136.96,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,1956-05-30,f110c23a61b6a612bfe3defca790fd6e,1381043222,30.703153000000004,-97.694736,0
475373,475373,2019-07-28 04:59:41,3533012926413100,fraud_Smitham-Boehm,grocery_net,72.72,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,5a27e79c20f1bfb7181ba9d82cc09069,1343451581,42.328203,-75.360364,0
1159028,1159028,2020-04-28 08:08:51,4897067971111209737,"fraud_Raynor, Reinger and Hagenes",gas_transport,68.19,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,cb78930b0db5895f5d727d7b2fac7c2c,1367136531,28.307119,-81.912277,0
1396063,99388,2020-07-26 08:11:29,376262134119629,fraud_Reynolds-Schinner,misc_pos,7.68,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,a172eb109c2240adce2fadd35c193a18,1374826289,27.925667,-82.845966,0
1199217,1199217,2020-05-16 16:51:12,3585740823295298,fraud_Bednar Inc,travel,4.72,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,0fe14961495268faf3eb55e89fde2516,1368723072,33.789729,-99.925895,0
817425,817425,2019-12-08 10:45:43,213174467670432,"fraud_Greenholt, Jacobi and Gleason",gas_transport,46.52,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,66ed06d99959c2c85fb1dc551953404a,1354963543,39.707895,-75.535049,0
119917,119917,2019-03-08 22:41:47,630451534402,fraud_Ernser-Feest,home,24.54,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,7365c2374b8325cb77fb829ef450c4bb,1331246507,46.508628,-87.332494,0
640300,640300,2019-09-29 16:24:52,4383521454815,"fraud_Lehner, Reichert and Mills",misc_pos,34.67,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,23435bb123564dc21cc4a8e265cf744c,1348935892,40.164031,-86.741488,0
1178838,1178838,2020-05-07 04:58:11,6501313409525696,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,89.82,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,e7be2448fee336f0325c717733c440b7,1367902691,32.415209999999995,-102.685484,0
1612734,316059,2020-10-19 14:37:04,6011367958204270,fraud_Zboncak Ltd,food_dining,15.44,Tammy,Ayers,F,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,a95db08ca2b5b3e817bde681ef11560c,1382193424,41.153202,-81.171401,0
333964,333964,2019-06-08 02:40:34,345933964507467,fraud_Block-Parisian,misc_net,3.16,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,69e2a26e5fe3503f5b58908524537e26,1339123234,39.385919,-74.55253,0
774260,774260,2019-11-27 18:01:30,342319985983023,"fraud_Berge, Kautzer and Harris",personal_care,74.56,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,8cfc877ee545e307de41e8d23406f76d,1354039290,41.310306,-74.517415,0
1456758,160083,2020-08-16 17:22:13,4502539526809429801,fraud_Dickinson Ltd,personal_care,13.73,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,b59e9362d5c07103c5713f693b2b2d32,1376673733,35.846627000000005,-91.270917,0
261126,261126,2019-05-10 08:36:04,2450829271795901,fraud_Cummings LLC,gas_transport,50.22,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,9ba1ed6e11bcd7f29ea09b02ace002ed,1336638964,45.360918,-93.495472,0
1365336,68661,2020-07-14 17:10:46,630484879808,fraud_Adams-Barrows,health_fitness,76.07,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,4c2502b297bc1091d837e18ea983654b,1373821846,37.21637,-120.685379,0
1777030,480355,2020-12-15 02:42:01,3567697931646329,fraud_Rodriguez Group,gas_transport,99.36,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,5a67c28252e0f580b288fcd823b7c092,1387075321,41.345258,-73.17272,0
161807,161807,2019-03-26 20:17:45,4147608975828480,fraud_Hammes-Beatty,kids_pets,113.87,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,c0fc8e1d404e24fc94b5700260f8bae8,1332793065,44.693149,-94.973857,0
245175,245175,2019-05-03 05:46:27,568279015842,fraud_Kutch LLC,gas_transport,68.01,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,cabd1a7b979853e4984b59ab45f782ca,1336023987,45.60538,-97.048164,0
1337216,40541,2020-07-05 15:16:53,4806443445305,fraud_Hackett Group,travel,8.28,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,67b1181bc9555dbfb042a85866b4e9ae,1373037413,38.965782,-83.526628,0
1573319,276644,2020-10-02 12:02:17,3566094707272327,"fraud_Schumm, McLaughlin and Carter",food_dining,63.06,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,f1e50654c97917c696f97e07ca17841e,1380715337,34.936008,-118.143301,0
569298,569298,2019-08-30 13:54:14,676248282243,"fraud_Hodkiewicz, Prohaska and Paucek",travel,8.73,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,2beddbdbf4172df265a4311ae5247f4e,1346334854,25.745845000000003,-81.724424,0
515185,515185,2019-08-11 05:11:16,378904938837132,fraud_Berge LLC,gas_transport,42.21,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,dc00c989376258f8ba3b958d81568156,1344661876,36.003426,-99.129228,0
139441,139441,2019-03-17 08:48:06,4457732997086323466,fraud_Bogisich Inc,grocery_pos,107.37,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,1987-05-19,a793ac667eea559f1777f9f5483964b8,1331974086,38.679528000000005,-121.645791,0
82768,82768,2019-02-18 14:33:58,4961003488432306,fraud_Schumm PLC,health_fitness,39.48,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,36bbb16ae69d6fcf79829d91dab9aee8,1329575638,40.934573,-77.040643,0
116557,116557,2019-03-07 03:48:34,4294930380592,fraud_Kling Inc,gas_transport,56.49,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,fe9aa15e72d869074fa732345af4fdd5,1331092114,36.934404,-79.771691,0
1779884,483209,2020-12-15 15:17:16,180048185037117,fraud_Bogisich-Weimann,kids_pets,101.51,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,bea21eeb25e05a14190ce91a178a3aab,1387120636,41.156279,-74.882609,0
